,Unnamed: 0,Product Title,Price,Rating,Rate,Seller Rating,Specifications,Link,Review1,Review2,Review3
238,78,"Redmi 12C, 4GB RAM 64GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging","Rs. 25,999",No Ratings,0.0,88%,"BuildOSAndroid 12 OS UIMIU1 13 Dimensions168.8 x 76.4 x 8.8 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Blue, Mint, Violet Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12c-4gb-64gb-50-mp-al-5000-mah-i432631089-s2065395997.html?search=1,,,
239,79,"Redmi 12 , 4GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","Rs. 38,999",1 Ratings,5.0,88%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-4gb-128gb-50-mp-5000mah-i434801818-s2087500195.html?search=1,Excellent product.,,
240,80,Xiaomi Redmi 12 RAM 4 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 38,999",No Ratings,0.0,100%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-4-gb-128-gb-8-mp-50-mp-8-mp-2-mp-5000-mah-i436239401-s2094905771.html?search=1,,,
241,81,Redmi 12C || 4GB Ram 64GB Rom || 5000mAh Battery,"Rs. 25,999",No Ratings,0.0,91%,"General FeaturesRelease Date2023-05-30SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.76 x 76.4 x 8.77 mmPhone Weight192 gOperating SystemMIUI 13 based on Android 12DisplayScreen Size6.71 inchesScreen Resolution1650 × 720 HD+Screen TypeIPS LCD, 500 nits (typ)Screen ProtectionN/AMemoryInternal Memory4GBRAM64GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorMediaTek Helio G85GPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera5 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 0.08 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo",https://www.daraz.pk/products/12c-air-4gb-64gb-wach-5000mah-i433355203-s2077734004.html?search=1,,,
242,82,"Redmi Note 12 Pro - 8GB RAM 256GB ROM - 6.67"" SuperAmoled Display - 5000mAh Battery","Rs. 90,999",2 Ratings,4.0,88%,PTA Approved,https://www.daraz.pk/products/12-8gb-256gb-667-5000mah-i429404493-s2046284405.html?search=1,Good Experience with Daraz so far. it is my third purchase from Daraz. Excellent,,
243,83,Xiaomi Redmi A 2 Plus RAM 3 GB ROM 64 GB Front Camera 5 MP Back Camera 8 MP Battery Type 5000 mAh,"Rs. 20,499",3 Ratings,5.0,93%,"BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/a-2-3-gb-64-gb-5-mp-8-mp-5000-mah-i430412258-s2051461284.html?search=1,speedy delivery and safe packaging. nice product,"genuine brand, excellent packaging",
244,84,"Redmi A1 Plus - 6.52"" Inch Display - 3GB RAM - 32GB ROM","Rs. 19,499",4 Ratings,4.5,85%,1 Year Brand Warranty,https://www.daraz.pk/products/redmi-a1-plus-652-inch-display-3gb-ram-32gb-rom-i386696545-s1909156604.html?search=1,thanks,Product was same as advertised advertised .corrier service was not satisfactory satisfactory,👍
245,85,Redmi 10A || 4GB Ram 128GB Rom || 6.53 Inches IPS Display || 5000 mAh - Battery charging 10W,"Rs. 32,999",No Ratings,0.0,94%,"General FeaturesRelease Date2022-05-27SIM SupportDual Sim, Dual Standby (Nano-SIM)Phone Dimensions164.9 x 77 x 9 mmPhone Weight194 gOperating SystemAndroid 11, MIUI 12.5DisplayScreen Size6.53 InchesScreen Resolution720 x 1600 pixelsScreen TypeIPS LCD, 400 nits (typ)Screen ProtectionN/AMemoryInternal Memory64/128 GBRAM3/4 GBCard SlotmicroSDXCPerformanceProcessorMediaTek MT6762G Helio G25GPUPowerVR GE8320",https://www.daraz.pk/products/10-4gb-1-000-gb-10-ips-wach-10w-i414214852-s1972812089.html?search=1,,,
246,86,"Redmi 10A - 6.53"" Inch Display - 3GB RAM - 64GB ROM","Rs. 24,999",10 Ratings,5.0,85%,1 Year Brand Warranty,https://www.daraz.pk/products/xiaomi-redmi-10a-653-inch-display-3gb-ram-64gb-rom-i329503929-s1707329645.html?search=1,fake product repack mobile and wrong colour fake seller,arrived in 1day very good phone in this price,iam very happy to receive 📲 such an excellent 👍👌 product with excellent packing thank you daraz always loving your products .. protector isn't included with mobile
247,87,Redmi A2+ - 3GB RAM 64GB ROM - 6.52 Inches Display - IPS LCD - Dual SIM - 5000mAh Battery,"Rs. 20,999",No Ratings,0.0,91%,PTA Approved,https://www.daraz.pk/products/a2-3gb-64gb-652-ips-lcd-5000mah-i433841115-s2081624272.html?search=1,,,
248,88,Redmi 10C || 4GB Ram 64GB Rom || 6.71 Inches IPS Display || 5000 mAh - Fast charging 18W,"Rs. 42,499",12 Ratings,4.9,90%,"BuildOSAndroid 11 OS UIMIU1 13 Dimensions169.6 x 76.6 x 8.3 mm Weight190 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Blue, Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/redmi-10c-4gb-ram-64gb-rom-671-inches-ips-display-5000-mah-fast-charging-18w-i345960908-s1772689863.html?search=1,Received the phone and its totally genuine and received in veey short time good product and good service. Excelent 👌👌👌,Excellent product with cooperative seller and next day delivery. The seller also sent me a picture of the phone before dispatching to verify my choice of colour.... Thanks to the seller and daraz.,Thanks a lot for speedy delivery mobile is sealed brand new thanks onces again
249,89,Redmi 12C 4GB RAM + 64GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 30,000",No Ratings,0.0,95%,Redmi 12C,https://www.daraz.pk/products/4gb-12c-64gb-pta-1-i424398442-s2010712492.html?search=1,,,
250,90,Redmi 12c - 4GB RAM / 128GB ROM - 50MP CAMERA - 5000 mAh Battery - 5.71 INCH DISPLAY - OCTACORE PROCESSOR,"Rs. 29,499",No Ratings,0.0,93%,"pre { white-space: pre-wrap; }• Redmi 12c - 4GB RAM / 128GB ROM• 50MP rear camera and 3-4MP front camera• 5.71 inch Full HD IPS LCD display• Octa-core processor with 2 Nano SIM slots• Scratch-resistant glass protection and 200-300 PPI pixel density• 5000mAh battery with 4G, 3G, 3.5G network connections• Fingerprint sensor, touchscreen, WiFi, GPS, compass, accelerometer• E-warranty included, no wireless charging or fast charging",https://www.daraz.pk/products/4gb-12c-128gb-50mp-5000-mah-571-i436384659-s2101260199.html?search=1,,,
251,91,Redmi 10C || 4GB Ram 128GB Rom || 5000mAh Battery,"Rs. 55,000",38 Ratings,4.4,91%,4GB ram,https://www.daraz.pk/products/10c-4gb-1-000-gb-4-mah-i336542228-s1742855320.html?search=1,"Excellent device. Satisfactory purchase. Well packed, Received on-time. Superb experience.",mobile sahe h lkn warranty 1 month pehle start hoi iska mtlb ye pehle khol kr active kia gaya phr pack kia gaya,it's awesome mobile love it .it's recommended 🙂
252,92,Redmi Note 12 8 GB RAM + 256GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 62,999",No Ratings,0.0,89%,PTA Approved,https://www.daraz.pk/products/12-8-gb-256gb-pta-1-i436452156-s2095504824.html?search=1,,,
253,93,Redmi 12 - 8GB RAM 128GB ROM - 6.79 Inches Display - 5000mAh Battery,"Rs. 44,999",No Ratings,0.0,88%,PTA Approved,https://www.daraz.pk/products/12-8gb-128gb-679-5000mah-i433708321-s2081329472.html?search=1,,,
254,94,Redmi Note 12 8 GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 50,999",No Ratings,0.0,89%,"Display: 6.67"" FHD+ AMOLED DotDisplay",https://www.daraz.pk/products/12-8-gb-128gb-pta-1-i436448020-s2095505537.html?search=1,,,
255,95,REDMI 10A MOBILE PHONE 3GB RAM 64GB ROM || 6.53” HD+ Dot Drop display|| MediaTek Helio G25 || ONE YEAR BRAND WARRANTY,"Rs. 22,999",1 Ratings,5.0,92%,MI Redmi 10A 3+64Hot Selling Model. PTA Approved.One Year Brand Warranty.Sold by BMZ Mobiles.,https://www.daraz.pk/products/redmi-10a-mobile-phone-4-gbram-64gb-rom-653-hd-dot-drop-display-mediatek-helio-g25-one-year-brand-warranty-i319295086-s1813346867.html?search=1,,,
256,96,Xiaomi Redmi 10 A RAM 4 GB ROM 128 GB CAMERA Front 5 MP Back 13 MP Battery 5000 mah,"Rs. 40,000",1 Ratings,5.0,93%,Display: 6.53″ HD+ Dot Drop display,https://www.daraz.pk/products/10-a-4-gb-128-gb-5-mp-13-mp-5000-mah-i321308070-s1704370136.html?search=1,,,
257,97,"Xiaomi Redmi Note 12 RAM 8 GB ROM 256 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 69,980",No Ratings,0.0,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-256-13-mp-50-mp-8-mp-2-mp-5000-mah-i433088181-s2073078739.html?search=1,,,
258,98,Redmi 12C 4GB RAM + 64GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 30,980",1 Ratings,5.0,95%,Redmi 12C,https://www.daraz.pk/products/4gb-12c-64gb-pta-1-i424395630-s2010721404.html?search=1,,,
259,99,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging","Rs. 19,999",2 Ratings,5.0,88%,"BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/a2-3gb-64gb-8mp-5000mah-i432631070-s2075020373.html?search=1,SOLID DIVICE,,
260,100,Xiaomi Redmi A 2 Plus RAM 3 GB ROM 64 GB Front Camera 5 MP Back Camera 8 MP Battery Type 5000 mAh,"Rs. 20,480",2 Ratings,5.0,95%,"BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/a-2-3-gb-64-gb-5-mp-8-mp-5000-mah-i430408340-s2051442969.html?search=1,"Very Good Product, Seller very cooperative and awesome delivery services 👍",,
261,101,Xiaomi Redmi A 2 Plus RAM 3 GB ROM 64 GB Front Camera 5 MP Back Camera 8 MP Battery Type 5000 mAh,"Rs. 20,480",1 Ratings,5.0,95%,"BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/a-2-3-gb-64-gb-5-mp-8-mp-5000-mah-i430403295-s2051412433.html?search=1,,,
262,102,Redmi 12 - 8GB RAM 128GB ROM - 6.79 Inches Display - IPS LCD - Dual SIM - 5000mAh Battery,"Rs. 43,999",No Ratings,0.0,91%,PTA Approved,https://www.daraz.pk/products/12-8gb-128gb-679-ips-lcd-5000mah-i433949201-s2081887211.html?search=1,,,
263,103,Redmi A1 Plus 6.52 Inch Display 2GB RAM 32GB ROM,"Rs. 23,388",17 Ratings,4.8,94%,"Xiaomi Redmi A1 Plus detailed specificationsBuildOSAndroid 12 Go edition UIMIUI 12 Dimensions164.9 x 76.75 x 9.09mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/a1-652-2gb-32gb-i397665857-s1924672065.html?search=1,"its delivered within 3 days, fresh/New device received as per commitment. excellent service. best phone in performance of 2GB Ram & 4 GB Rom in its classification.",Received original mobile and it's working fine Alhamdulillah 👌🏻,item successfully dispatched really good in this specification I purchased mobile for mother.
264,104,"Xiaomi Redmi Note 12S , 8GB RAM 256GB ROM , 108 MP Main Camera , Fingerprint , 5000mAh Battery","Rs. 79,999",No Ratings,0.0,88%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions159.9 x 73.9 x 8.1 mm Weight176 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/8gb-12s-256gb-108-mp-5000mah-i432815512-s2069003613.html?search=1,,,
265,105,Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 43,990",No Ratings,0.0,95%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i432577077-s2065161270.html?search=1,,,
266,106,"Redmi Note 12 Pro - 8GB RAM 256GB ROM - 6.67"" SuperAmoled Display - 5000mAh Battery","Rs. 91,499",No Ratings,0.0,89%,PTA Approved,https://www.daraz.pk/products/12-8gb-256gb-667-5000mah-i429412039-s2045931510.html?search=1,,,
267,107,Redmi A2+ - 3GB RAM 64GB ROM - 6.52 Inches Display - 5000mAh Battery,"Rs. 20,799",1 Ratings,5.0,89%,PTA Approved,https://www.daraz.pk/products/a2-3gb-64gb-652-5000mah-i431045538-s2056428400.html?search=1,,,
268,108,Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 49,780",No Ratings,0.0,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i432561858-s2065117571.html?search=1,,,
269,109,"Redmi Note 12 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , Finger Sensor , 5000mAh Fast Charging","Rs. 92,999",No Ratings,0.0,93%,"ProcessorCPUOcta-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver) ChipsetSnapdragon 732G GPUAdreno 618 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainQuad Camera: 108 MP, (wide), PDAF+ 8 MP + 2 MP + 2 MP, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (4K@30fps, 1080p@30/60fps) Front16 MP",https://www.daraz.pk/products/12-8gb-256gb-108mp-5000mah-i432745291-s2068211500.html?search=1,,,
270,110,Xiaomi Redmi 10A - 3GB RAM 64GB ROM - 6.53 Inches Display - IPS LCD - 5000mAh Battery,"Rs. 31,499",No Ratings,0.0,88%,PTA Approved,https://www.daraz.pk/products/10-3gb-64gb-653-ips-lcd-5000mah-i433027144-s2071807948.html?search=1,,,
271,111,Redmi Note 12 || 6GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"Rs. 58,999",4 Ratings,5.0,90%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM)ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-6gb-1-000-gb-128-20-33-i429666228-s2045879333.html?search=1,Genuine. Recommended,Very fast service and co operative as well.,nice device
272,112,"Redmi 12 , 4GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charginge","Rs. 40,999",No Ratings,0.0,Not enough data,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-4gb-128gb-50-mp-5000mah-i437366324-s2103367052.html?search=1,,,
273,113,"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 52,500",5 Ratings,4.8,93%,"General FeaturesRelease Date2023-05-10SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions165.66 x 75.96 x 7.85 mmPhone Weight183.5gOperating SystemMIUI 14 based on Android 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED Capacitive Touchscreen, MultitouchScreen ProtectionCorning Gorilla Glass 3MemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorQualcomm Snapdragon 685 (6nm)GPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera13 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNo",https://www.daraz.pk/products/12-8-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i421170027-s1988552548.html?search=1,"Mobile is Good, Spec wise and Display wise better than any other mobile within that range. Recommended to go for that model. Buyer dispatched the order on time.",The phone was received well on time without any damage. the price was very high as compared to the official price. overall the phone is very good.,Product was well packed and of good quality. Overall seller response was good
274,114,Xiaomi Redmi A 1+ RAM 3 GB ROM 32 GB Front Camera 5 MP Back Camera 8 MP + 0.08 MP (QVGA) RAM 3 GB ROM 32 GB,"Rs. 28,990",5 Ratings,4.6,95%,"BuildOSAndroid 12 Go edition UIMIUI 12 Dimensions164.9 x 76.75 x 9.09mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/a-1-5-mp-8-mp-008-mp-qvga-3-gb-32-gb-i384400867-s1887580431.html?search=1,Mobile Is Good But Performance Is Average UI is Laggy,same as photo satisfied with seller bohat acha product hai thank you or delivery bhi bohat fast hai aj order Kiya tha or Kal mil bhi gaya 👍🏻💖,very good phone delivery on time thanks 👍
275,115,"Redmi Note 12 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , Finger Sensor , 5000mAh Fast Charging","Rs. 91,999",No Ratings,0.0,95%,"ProcessorCPUOcta-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver) ChipsetSnapdragon 732G GPUAdreno 618 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainQuad Camera: 108 MP, (wide), PDAF+ 8 MP + 2 MP + 2 MP, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (4K@30fps, 1080p@30/60fps) Front16 MP",https://www.daraz.pk/products/12-8gb-256gb-108mp-5000mah-i431386652-s2056960153.html?search=1,,,
276,116,Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 43,999",No Ratings,0.0,95%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i432562898-s2065091522.html?search=1,,,
277,117,Redmi A1 Plus || 2GB Ram 32GB Rom || 6.52 Inches IPS Display || 5000 mAh- Battery charging 10W,"Rs. 23,999",17 Ratings,4.8,90%,"BuildOSAndroid 12 Go edition UIMIUI 12 Dimensions164.9 x 76.75 x 9.09mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/a1-wa2-gb-32gb-652-ips-1-mah-10-i380626088-s1877263552.html?search=1,Very nice product Quick and fast delivery,bahut hi acha Mobil hen,zabardast mobile ha in paso ma delivery b time pa howe ha bas deliver karta time oder Karna wala ko call Karne Chaya lazme taka parsal miss na ho.
278,118,Xiaomi Redmi A1 Plus RAM 2GB ROM 32GB,"Rs. 23,990",5 Ratings,5.0,95%,"BuildOSAndroid 12 OS UIMIUI 12 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900 SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPU2.0 Ghz Quad Core Cortex-A53 ChipsetMediatek MT6761 Helio A22 (12 nm) GPUPowerVR GE6300 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.52 Inches Resolution720 x 1600 Pixels (~269 PPI) Extra Features400 nits (typ) MemoryBuilt-in32GB Built-in, 2/3GB RAM CardmicroSDXC (dedicated) CameraMainDual Camera: 8 MP, (wide) + 0.3 MP, Dual LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, Video (1080p@30fps) Front5 MP, HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n, hotspot Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS RadioFM radio (not yet confirmed) USBmicroUSB 2.0 NFCNo DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Fingerprint (rear-mounted), Virtual proximity sensing Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM Gamesbuilt-in + downloadable TorchYes ExtraPhoto/video editor, Document viewer BatteryCapacity(Li-ion Non removable), 5000 mAh - Battery charging 10W",https://www.daraz.pk/products/a1-2gb-32gb-i372562343-s1842794654.html?search=1,Mashallah brother boht achi cheese di hai or fresh di hai,Very good app draz .,
